account_number,default_probability
108725,0.002778463087330727
108726,0.00434818845593163
108727,0.010092462759185211
108728,0.0016416866849096672
108729,0.09808684752841665
108730,0.024074854605317605
108731,0.044186445662269515
108732,0.009226076448314784
108733,0.003970089824334238
108734,0.005609289062081883
108735,0.018725746701527837
108736,0.006405293480242359
108737,0.023856747562493005
108738,0.003488852831674184
108739,0.07225373432611681
108740,0.00605753455066135
108741,0.03944866279900733
108742,0.007738213600959634
108743,0.003712159164304581
108744,0.005406731726724004
108745,0.004492568102274639
108746,0.001927936546641007
108747,0.015048953257856303
108748,0.021680411809820083
108749,0.008111918908170231
108750,0.03831535945288162
108751,0.028393960986872573
108752,0.01802328405442554
108753,0.02600173010790492
108754,0.08213087415311394
108755,0.0114835990099475
108756,0.04925489021506606
108757,0.0037804294433963254
108758,0.0022981553997689997
108759,0.0027551166151264968
108760,0.028606067472660285
108761,0.022847140198642833
108762,0.009317993728101454
108763,0.016775615722872318
108764,0.052724375612555344
108765,0.009446614403737449
108766,0.004481606762113283
108767,0.006731893431094595
108768,0.007513951176685627
108769,0.005463393687671432
108770,0.0016380162698733385
108771,0.002804445223364098
108772,0.003123936185960608
108773,0.04688685077513405
108774,0.001480448361939907
108775,0.0021895370426748603
108776,0.0018102428399033974
108777,0.009793770767320392
108778,0.0023623262694974882
108779,0.0014576104939572204
108780,0.009560096152080522
108781,0.030945898815777997
108782,0.06979050475918985
108783,0.003916343267888418
108784,0.009092186308810684
108785,0.003368167445495227
108786,0.01979919764902848
108787,0.006360660983277318
108788,0.002190908889201258
108789,0.0031183514966433047
108790,0.0012017961916515618
108791,0.00797370224686133
108792,0.0048126880481975335
108793,0.022000321430830347
108794,0.07847293657963537
108795,0.04208520807207724
108796,0.013102154039716641
108797,0.003277307395558468
108798,0.0023351702117656607
108799,0.009378281692907466
108800,0.011521359260202797
108801,0.011225641415368023
108802,0.00899347855115255
108803,0.00497848371082241
108804,0.021921992090294273
108805,0.005163177747829378
108806,0.0681850725073056
108807,0.014603328505948133
108808,0.010016967778866698
108809,0.010282118141244342
108810,0.010923634796761176
108811,0.010989213317225004
108812,0.005720569181722394
108813,0.07097001567664615
108814,0.010063876991551108
108815,0.008863814860473093
108816,0.0036061050912705385
108817,0.009461036124829148
108818,0.07036477204440478
108819,0.020115902142189897
108820,0.0027975602001961805
108821,0.03855808062301575
108822,0.016509231818706525
108823,0.025089826018972767
108824,0.0019172237813580865
108825,0.004914469484032911
108826,0.00961691214810875
108827,0.0020732539861084095
108828,0.06044221498674547
108829,0.002223760962708407
108830,0.002666198618432576
108831,0.005281422146485453
108832,0.003524187381746548
108833,0.006926976248348338
108834,0.049013973511583736
108835,0.0032567625050958313
108836,0.05097318513943945
108837,0.01473699317325223
108838,0.011648798748721417
108839,0.034582366311267904
108840,0.0014573419232686334
108841,0.00959078615557787
108842,0.00899049673534599
108843,0.017696421148498127
108844,0.02530873883162369
108845,0.2930915653317102
108846,0.012901047714321526
108847,0.016350663529807227
108848,0.01121046195343993
108849,0.018154502514315655
108850,0.003642135046278884
108851,0.0023189881331253
108852,0.002842877395045939
108853,0.001975584109065772
108854,0.004186156977173049
108855,0.025838209825156944
108856,0.01927849982953909
108857,0.002208532065423416
108858,0.002439373076037983
108859,0.003088799342194542
108860,0.010469799368133827
108861,0.010551704235601547
108862,0.005807094532955271
108863,0.006302579559374205
108864,0.002172249719337216
108865,0.01585144215833673
108866,0.02540295813094636
108867,0.034909244825885956
108868,0.009653550609192627
108869,0.010094180861713709
108870,0.004157680533585157
108871,0.022846380681881454
108872,0.006698214358820112
108873,0.009478404571648797
108874,0.02452441605222945
108875,0.0022474541140167312
108876,0.02128172693160852
108877,0.01492569208859929
108878,0.04726192164874542
108879,0.04083497419431439
108880,0.0013129440252336183
108881,0.013679926440275648
108882,0.05266629917161725
108883,0.012223632592868506
108884,0.022200282857367276
108885,0.009102062714381434
108886,0.007088435424615014
108887,0.008457100921874575
108888,0.017816275601183366
108889,0.019517455757623262
108890,0.004029792638358918
108891,0.015671532193180786
108892,0.012524515058765093
108893,0.10262634451801601
108894,0.026304896514227637
108895,0.004512365190374807
108896,0.03407446095779173
108897,0.004389425299260369
108898,0.019950490752427677
108899,0.001286420975359858
108900,0.0034111994920788635
108901,0.0017151553822765185
108902,0.012969593364338824
108903,0.02302603150318778
108904,0.027719710304026802
108905,0.004636105265813213
108906,0.004314674064666322
108907,0.014795225778433622
108908,0.006342379083929392
108909,0.00912568425344212
108910,0.003260313884346002
108911,0.007658364502634202
108912,0.0024275819302916257
108913,0.004216556071987178
108914,0.029013787397043186
108915,0.06467496941164227
108916,0.011150137026551418
108917,0.013610815261276919
108918,0.005310743550958345
108919,0.050731034702033447
108920,0.06659478631556076
108921,0.006329263141920569
108922,0.004799987420612871
108923,0.025290429461312026
108924,0.002231197326134356
108925,0.037056421720410765
108926,0.004411500045276568
108927,0.015953963671130028
108928,0.010682585032283467
108929,0.021525155955550504
108930,0.02006719473520915
108931,0.012425295071264336
108932,0.039991989282174234
108933,0.004592173582587815
108934,0.043066523881657055
108935,0.0017998481665237448
108936,0.12562916494450077
108937,0.022422117526354375
108938,0.04245197799247101
108939,0.01134785191528444
108940,0.09404794247332726
108941,0.06071636370986144
108942,0.005481188940425099
108943,0.004706749354465092
108944,0.003031468905461162
108945,0.0032143679700321064
108946,0.01813962530305966
108947,0.018437810576701484
108948,0.004812426126634807
108949,0.0645647521592651
108950,0.004379099110841698
108951,0.0015966243694490805
108952,0.0038195982331152407
108953,0.025276869925644603
108954,0.004666234351824403
108955,0.01463288147698344
108956,0.024196558963716558
108957,0.009884463067353884
108958,0.00514677496491457
108959,0.00184613723900454
108960,0.0019186051730412136
108961,0.0021845416167767537
108962,0.0009177364039630773
108963,0.002230062817652873
108964,0.015629060710649827
108965,0.001502976780284603
108966,0.00943410638767276
108967,0.07444661894869173
108968,0.027601297783303315
108969,0.04889814686798455
108970,0.10765880053844795
108971,0.022990054895517333
108972,0.004457896643532149
108973,0.010395646979497655
108974,0.023462323434894378
108975,0.010526978153668
108976,0.0036591071346318256
108977,0.04389803499528383
108978,0.003708278246365307
108979,0.01748558183950613
108980,0.008015135245761619
108981,0.01222747964684932
108982,0.0017279587710226094
108983,0.012537389791794985
108984,0.034583618487674106
108985,0.034224084544793955
108986,0.000993530651590301
108987,0.002730037581543998
108988,0.0016345102763220135
108989,0.0968778062387554
108990,0.0069397181849071956
108991,0.03342497635686549
108992,0.011099219353030718
108993,0.003614659728182478
108994,0.0033550683421313034
108995,0.01237475155600249
108996,0.022513231097472497
108997,0.0031672869372243086
108998,0.003418930210976721
108999,0.0025280975502009057
109000,0.004809392313900337
109001,0.0018760485967670084
109002,0.002562586123582429
109003,0.012425278155888597
109004,0.010841122464711394
109005,0.010800521880474631
109006,0.0058527750336015635
109007,0.011350237122680813
109008,0.007722937414112501
109009,0.005573175889314314
109010,0.007243945807804132
109011,0.0021155343642962447
109012,0.10403276752604694
109013,0.001356849932557103
109014,0.010222624590424955
109015,0.04573715893792761
109016,0.010351457714019036
109017,0.006541519204216289
109018,0.0033098910738036426
109019,0.004076263169900172
109020,0.0636839966802685
109021,0.05249481008164658
109022,0.004444829439024223
109023,0.003364755995567485
109024,0.01230741143055402
109025,0.04655121640544123
109026,0.014000394732106947
109027,0.07308210132567396
109028,0.012924409345551068
109029,0.00448549794951031
109030,0.013124588574961914
109031,0.013680324295808663
109032,0.009030755227914918
109033,0.0042043983916948535
109034,0.004561593919503643
109035,0.08770756019046227
109036,0.03876605793890456
109037,0.0025244877628795978
109038,0.007408388022398511
109039,0.0051383431976250215
109040,0.010147298327837988
109041,0.0017784260674196615
109042,0.033132375494374755
109043,0.005311266393093557
109044,0.030380068949048922
109045,0.004325977340792016
109046,0.0013864503595219207
109047,0.012425071128974724
109048,0.0373391914649929
109049,0.0114263673478139
109050,0.0019207898816706935
109051,0.0035449962564726763
109052,0.039136636322622445
109053,0.022590418508948207
109054,0.006441726294534815
109055,0.01422806611517808
109056,0.005213417555856246
109057,0.0030274038356838356
109058,0.02260957989530271
109059,0.006263755261419399
109060,0.0021662896325697436
109061,0.006033891877094205
109062,0.005389546160332002
109063,0.020848708384976815
109064,0.012862056783105162
109065,0.009771644979635934
109066,0.0013749739088252798
109067,0.0032052687264724645
109068,0.0036122756982808883
109069,0.05066495045111748
109070,0.004992471045390776
109071,0.01009049946031904
109072,0.00359475757966099
109073,0.008582519376817525
109074,0.0057031234351126985
109075,0.0007274344277369306
109076,0.0035665147420325667
109077,0.031648515833604556
109078,0.0021062971629661857
109079,0.0025747390140006586
109080,0.007932636935562343
109081,0.0011741996792245394
109082,0.007165453226262183
109083,0.006741841802225224
109084,0.003737515396839235
109085,0.006942636707137212
109086,0.030406045640308455
109087,0.02303064683543777
109088,0.007297527655445953
109089,0.009541442329974462
109090,0.004585324776940187
109091,0.049002811792451965
109092,0.019265988083795538
109093,0.028639235631429116
109094,0.005244815911846732
109095,0.0036080527657461605
109096,0.018641693271771936
109097,0.005179959385450005
109098,0.007419189597060597
109099,0.007456602930779104
109100,0.10010544923418072
109101,0.0016356298455920144
109102,0.00491876949078637
109103,0.0035040612218455902
109104,0.007673654193165118
109105,0.0976279315841849
109106,0.017935867207137732
109107,0.02045088132923458
109108,0.025729278466064057
109109,0.015382351574252
109110,0.022447196609579945
109111,0.01248846414729581
109112,0.022055963466485425
109113,0.01676267320594696
109114,0.0052198296777770745
109115,0.017798764350182187
109116,0.005004635259520021
109117,0.003063999289598716
109118,0.0010809049293367574
109119,0.001617408090869494
109120,0.017733882355612754
109121,0.021866474216794107
109122,0.00921028812585363
109123,0.0014620488593700715
109124,0.002717508859756407
109125,0.002966710370351728
109126,0.00917159293536815
109127,0.0029251958283517832
109128,0.02589472019491313
109129,0.037906031127413836
109130,0.005528353562322183
109131,0.0032763547456927653
109132,0.005886447114564916
109133,0.026981197576133653
109134,0.0448058228068426
109135,0.0025661074387108313
109136,0.017015700729232638
109137,0.01075733570515354
109138,0.0032630473085669765
109139,0.0014150385023965811
109140,0.0222453723067148
109141,0.005396559751940351
109142,0.002227153315361415
109143,0.008940062675158157
109144,0.015121440534104351
109145,0.005601427144043589
109146,0.0044573959512004754
109147,0.016643731270244558
109148,0.02374677119263752
109149,0.028760592175572183
109150,0.004665242555663841
109151,0.0020860288167933796
109152,0.012666834730396172
109153,0.0018722814788272068
109154,0.021366715697187698
109155,0.0019295530465381762
109156,0.0012575218133678
109157,0.0014866929124606476
109158,0.013690407336744988
109159,0.0030965659404940424
109160,0.006330880544783631
109161,0.014216184253083566
109162,0.09444080542809456
109163,0.0054670458760140445
109164,0.035377197640074604
109165,0.0011307208416826186
109166,0.002542075232436637
109167,0.009858243966248088
109168,0.026653512132810593
109169,0.0042496440500721004
109170,0.006328597944283642
109171,0.01175384412592079
109172,0.0053894368138606465
109173,0.0063629906098304715
109174,0.005631553853626544
109175,0.01933970882392616
109176,0.04497402677216336
109177,0.0019380174861127171
109178,0.0043900787688548664
109179,0.003672989881439279
109180,0.002948487501222623
109181,0.023586466174221915
109182,0.00554181895082172
109183,0.011366267025537629
109184,0.02926079318634006
109185,0.06039260104076855
109186,0.002952598472896125
109187,0.0029362165316428237
109188,0.011820900165650131
109189,0.014020563685485014
109190,0.019322247912698563
109191,0.0037841890622845997
109192,0.007886783869442804
109193,0.024717420334855238
109194,0.009361555375109958
109195,0.009288601276688332
109196,0.004719165510307604
109197,0.045008359665671856
109198,0.0077518616731199474
109199,0.006400674322528879
109200,0.016110866348240833
109201,0.009550421498638679
109202,0.02340486217220463
109203,0.005290922909723647
109204,0.0030278113090984014
109205,0.010168412349311335
109206,0.0023506302358351416
109207,0.10044781762723592
109208,0.005087651505050235
109209,0.06923187567351849
109210,0.004385159936105311
109211,0.005758502001117018
109212,0.032710180256628175
109213,0.00366006315072859
109214,0.015654897826404276
109215,0.0022530442064349404
109216,0.013181115865463415
109217,0.02219450887845599
109218,0.012958431068513698
109219,0.0032183900834390888
109220,0.009302680381805872
109221,0.0064198957137182495
109222,0.005278419122107957
109223,0.004684195519883709
109224,0.015481863036339605
109225,0.019692836491856092
109226,0.006936911218392994
109227,0.0022504382550226033
109228,0.0021660968409417444
109229,0.0027334430431137785
109230,0.05964926946700477
109231,0.011909045648550557
109232,0.006999777971675792
109233,0.010571563006554825
109234,0.004557371804785857
109235,0.019001295417978355
109236,0.022963987298815824
109237,0.017643713154698003
109238,0.011582354298112496
109239,0.030785197511583606
109240,0.018321150644096763
109241,0.021825106393646383
109242,0.008342896517375142
109243,0.19525024899620144
109244,0.009240588780843405
109245,0.047262954182576436
109246,0.006126016388403122
109247,0.02761991242718731
109248,0.002661526802896113
109249,0.005985814281428024
109250,0.01548621662765946
109251,0.04453192645166436
109252,0.02424040157078247
109253,0.007016341942580911
109254,0.052540481178452184
109255,0.0554743663928407
109256,0.011520948837796276
109257,0.016391040031102838
109258,0.06701008288217974
109259,0.03843478484975847
109260,0.013885495216361232
109261,0.009998187943209762
109262,0.08438509358444235
109263,0.017876760605284044
109264,0.008247300638407784
109265,0.0209271399314057
109266,0.01248796099217864
109267,0.008897299962651754
109268,0.018935749752075903
109269,0.04480522612694757
109270,0.002894767204724508
109271,0.0030172757966006004
109272,0.0028146612647792528
109273,0.01915058268433292
109274,0.0020080595200699723
109275,0.010401694800383476
109276,0.0061487323349823375
109277,0.0034035006143295046
109278,0.03312252414659541
109279,0.010656952312820748
109280,0.08268240688368361
109281,0.003327557270519445
109282,0.005478219220441376
109283,0.004323487602290443
109284,0.002596625781984702
109285,0.0019743954090551763
109286,0.0015015572595216279
109287,0.009886856764695789
109288,0.002301694246791672
109289,0.05880735651457834
109290,0.020249728047166793
109291,0.0034315323949823517
109292,0.0822646905142233
109293,0.012701481875118954
109294,0.0061740255987264014
109295,0.002992590654734465
109296,0.1600567668925751
109297,0.0046035213281985145
109298,0.006936003902127253
109299,0.006799347228573237
109300,0.007141641617655743
109301,0.041071530905423925
109302,0.017086461464651745
109303,0.003185754681556922
109304,0.006690466250786388
109305,0.0032350722385178724
109306,0.014877768991914384
109307,0.006164128161493391
109308,0.05763919660874228
109309,0.04199172192289827
109310,0.01579335980132481
109311,0.0044854513120629715
109312,0.008787772895489456
109313,0.006393869631103411
109314,0.004206508320060089
109315,0.023822384483974102
109316,0.046974653552566845
109317,0.020471197457123606
109318,0.006117781558945285
109319,0.004405074527068514
109320,0.08589918097268154
109321,0.04698414701128949
109322,0.00792997559459859
109323,0.0039134102882913985
109324,0.01275131322045664
109325,0.0015315186728825606
109326,0.047658069304330725
109327,0.004275617596123849
109328,0.0015711994700929222
109329,0.001419819935067984
109330,0.018538535323954927
109331,0.007739002703769986
109332,0.0014659756879016675
109333,0.009469663062786658
109334,0.02205106916176101
109335,0.01051577075882001
109336,0.0357675289999774
109337,0.005308275486858657
109338,0.2283176314530298
109339,0.003574676786048623
109340,0.01721887725074674
109341,0.02599847049148614
109342,0.04185606862797277
109343,0.06035663708512418
109344,0.010510829268929078
109345,0.0757143863717794
109346,0.011186068683032863
109347,0.006897060165786268
109348,0.0365113840388175
109349,0.2471583551629295
109350,0.01439436485375261
109351,0.049271621926549256
109352,0.011067803517448538
109353,0.01251144490247183
109354,0.004196172179179494
109355,0.01977877598877287
109356,0.024687118102113603
109357,0.09945866296938104
109358,0.0026845159508602024
109359,0.003918507948267852
109360,0.004551473640648549
109361,0.0017790447743083612
109362,0.008401724186744806
109363,0.0020594725096269185
109364,0.046903555036544406
109365,0.02078130830719261
109366,0.011067036244107108
109367,0.03460588461120602
109368,0.0019675933116615296
109369,0.001732271076882484
109370,0.016492305628534976
109371,0.010428042034557088
109372,0.013287406351906249
109373,0.09508864330808664
109374,0.012442536252738527
109375,0.025100595995363705
109376,0.012164699893138614
109377,0.006881212121345739
109378,0.0841071364995974
109379,0.02947486133951073
109380,0.0038634685476413642
109381,0.011864071842060937
109382,0.0038436271097159647
109383,0.028885508084637718
109384,0.047624294211705165
109385,0.018722613693579915
109386,0.07688622966331961
109387,0.013223566591134394
109388,0.007147089218724707
109389,0.011258530056224228
109390,0.005921529146859405
109391,0.004347922632479263
109392,0.005759165607928398
109393,0.005025681612127109
109394,0.005268920537046034
109395,0.00310138596580842
109396,0.04683791600219532
109397,0.002190056852640278
109398,0.008605482193731747
109399,0.02267561247623695
109400,0.05007520775591035
109401,0.003745561757251586
109402,0.0012097095157318828
109403,0.0016096723971715154
109404,0.03273469456076368
109405,0.010343864881153578
109406,0.008110240471927904
109407,0.00310763763051036
109408,0.0015680654914452953
109409,0.005141512691179311
109410,0.030764776521711897
109411,0.0032599946674033687
109412,0.01220004833069593
109413,0.004836062494109268
109414,0.0037483886940334497
109415,0.0022319901296036183
109416,0.0020316047312119996
109417,0.00480740109478883
109418,0.003590925232416391
109419,0.04361114563953254
109420,0.00948011571573279
109421,0.0019638663335907803
109422,0.00769782180932186
109423,0.003278960453516158
109424,0.021510053117219444
109425,0.013440901625572895
109426,0.00956666744499127
109427,0.017854431495773364
109428,0.004341280131311067
109429,0.025051812689357814
109430,0.005739699087993415
109431,0.006347411905131209
109432,0.03806840650192736
109433,0.036597936157081484
109434,0.002874834470982485
109435,0.009797538631741827
109436,0.008114773290907056
109437,0.00755178625851612
109438,0.0032797850598467264
109439,0.009153382376233601
109440,0.00173655089275991
109441,0.005870356648415351
109442,0.0024982726525238606
109443,0.013847072445683957
109444,0.003091153473970507
109445,0.0013457596441708447
109446,0.0016804747306541513
109447,0.0021451568879997714
109448,0.003611500805380202
109449,0.008951896554603584
109450,0.0021422230172908775
109451,0.006186872274762552
109452,0.0033546564723621938
109453,0.003919705280029853
109454,0.003218645599183845
109455,0.02018541752746163
109456,0.007582347022005007
109457,0.011972950417283718
109458,0.007775384518204328
109459,0.004240753812759426
109460,0.0031966966190391088
109461,0.0033365690373715904
109462,0.026405354339975172
109463,0.03074455602010057
109464,0.005542536864618893
109465,0.020005671523937042
109466,0.027013289531733275
109467,0.07689543410961845
109468,0.0020230243874553174
109469,0.002050461707626126
109470,0.014113803644465708
109471,0.011815103779700721
109472,0.0015599378998292722
109473,0.01432088875124794
109474,0.022750528377031988
109475,0.008115452105485655
109476,0.011569770215006717
109477,0.0015849893072342333
109478,0.003945573612967402
109479,0.1415655380472875
109480,0.028754498810448264
109481,0.023599788508510654
109482,0.20211161581746187
109483,0.001151676863434716
109484,0.08143024499370882
109485,0.0025221867093018903
109486,0.04294239683526976
109487,0.0024266909432109117
109488,0.0014585111908952937
109489,0.0673771754839195
109490,0.00663270669758946
109491,0.003302885908959269
109492,0.03414455687120817
109493,0.008373278933275496
109494,0.01599750350031974
109495,0.0023066089217551565
109496,0.13858619045991988
109497,0.04908946922215508
109498,0.015042979337513253
109499,0.01752343473607057
109500,0.0021726446155316366
109501,0.04605535045681246
109502,0.02824283638856922
109503,0.0034085873416473175
109504,0.004103515208549844
109505,0.019758343235672944
109506,0.0014194626459630817
109507,0.0255017848406925
109508,0.006674208055977216
109509,0.0026726016575148977
109510,0.0027730638655954756
109511,0.006134937892905529
109512,0.015590452322758913
109513,0.00890131191181211
109514,0.004975693142002148
109515,0.004613130159285649
109516,0.03166436927128744
109517,0.07800422002485499
109518,0.049079008849674394
109519,0.012764428354855405
109520,0.02817198543960371
109521,0.0332145816770142
109522,0.013899846701716465
109523,0.055328122197971494
109524,0.03077695851546356
109525,0.0515058897896552
109526,0.010392976771289978
109527,0.0048964602109982675
109528,0.02332870742443892
109529,0.003679319425863581
109530,0.0013237741998238831
109531,0.00944100737734525
109532,0.0033620972023917298
109533,0.021213052197840743
109534,0.0071878343581939135
109535,0.007766787104591726
109536,0.16990997857050827
109537,0.005284745305819901
109538,0.013368174685774122
109539,0.008143523011547851
109540,0.00881196897357758
109541,0.004122324302837047
109542,0.05493375206016927
109543,0.05479009408509898
109544,0.0038201661721991536
109545,0.014237417993516965
109546,0.044324146611479084
109547,0.03641902227247049
109548,0.006923820276471751
109549,0.007202692291681084
109550,0.005637691994650342
109551,0.0015591076882836108
109552,0.012828894792578472
109553,0.021273357347664723
109554,0.0025253926922247957
109555,0.012014948972175116
109556,0.005717168166078122
109557,0.009093230529858547
109558,0.0021077678434340127
109559,0.012968248589354385
109560,0.03736395211264242
109561,0.004816484319906073
109562,0.03996552080909506
109563,0.013240669507421466
109564,0.004825064364604475
109565,0.005251074570961774
109566,0.0032073234670449684
109567,0.005174263615107793
109568,0.0021259951058987853
109569,0.003947449111413794
109570,0.01162328607807622
109571,0.02087729572833418
109572,0.003761393612332937
109573,0.004868200949023504
109574,0.00465000335527121
109575,0.002835440614061958
109576,0.021389402912006375
109577,0.013676938728046017
109578,0.00871870789216964
109579,0.033541478012070934
109580,0.016980928471049192
109581,0.016009166977729236
109582,0.005735008496159308
109583,0.006473216097787306
109584,0.001491333106681383
109585,0.0017958669893362047
109586,0.003905363919261824
109587,0.013530433156111264
109588,0.05061031164446102
109589,0.034254531229596166
109590,0.007472079381814977
109591,0.008501735616595486
109592,0.02664123133429957
109593,0.050531004138439264
109594,0.01938088013610622
109595,0.007531140957595766
109596,0.04199920188864035
109597,0.0029465202784889353
109598,0.003888003317853178
109599,0.005953110550337782
109600,0.008151923196923648
109601,0.0045142966645288565
109602,0.012440377635421138
109603,0.03148469917616971
109604,0.024963418409837353
109605,0.017853565555275765
109606,0.004184332768308484
109607,0.009474167591326122
109608,0.019271521244325844
109609,0.007049118732601578
109610,0.0025294971112817845
109611,0.02834402902469809
109612,0.04189946321116033
109613,0.0023981361810578167
109614,0.0010318988472605229
109615,0.0035936164078085387
109616,0.0040548384728028835
109617,0.02144436838280165
109618,0.002852544247994621
109619,0.013966301087768505
109620,0.009735307945856279
109621,0.031053052781066882
109622,0.0028848472771613376
109623,0.031627726820853075
109624,0.0015074859614649095
109625,0.00620090842874008
109626,0.05795434386887683
109627,0.09205774739878744
109628,0.0015914792616601992
109629,0.006592022549995402
109630,0.023144692118419016
109631,0.032298575186968964
109632,0.053813382432198284
109633,0.0105440554789559
109634,0.05448118708459688
109635,0.0014987264798243809
109636,0.018080627572382987
109637,0.007141580812103088
109638,0.0029694942512495464
109639,0.009143956894674924
109640,0.01295892880515731
109641,0.011576596698773842
109642,0.0021863606190234246
109643,0.014635234934421294
109644,0.012360443412313616
109645,0.00219945110685954
109646,0.0007498457569502008
109647,0.008354984795880146
109648,0.02398235122976182
109649,0.003029416894586418
109650,0.01747323661330691
109651,0.011335248057628462
109652,0.00245574690720754
109653,0.029087580870231486
109654,0.005797723587920971
109655,0.0191276795182364
109656,0.0017067823401988019
109657,0.0030478047749726836
109658,0.04070698525522273
109659,0.059542321414473076
109660,0.007191566032270204
109661,0.012182164598983039
109662,0.03840238067757919
109663,0.003063411550237997
109664,0.0016369707706420861
109665,0.02925456383854822
109666,0.014750660041632831
109667,0.08230248052569214
109668,0.007170812995796029
109669,0.00919244522283208
109670,0.015904691552948057
109671,0.029169662723166484
109672,0.032570154833585
109673,0.029664289370703218
109674,0.0019996475531334004
109675,0.031651510899611095
109676,0.02269810879028243
109677,0.010521917937660597
109678,0.030217103052385397
109679,0.004863281721234995
109680,0.002445247172026601
109681,0.002213839156010146
109682,0.021947765362776803
109683,0.02144859882742954
109684,0.0024948070046222565
109685,0.008676798834792365
109686,0.05659786008242983
109687,0.0033410355297286707
109688,0.004579374796589761
109689,0.0038882025521874914
109690,0.02819846015027158
109691,0.0039324599048989155
109692,0.038775089620160116
109693,0.0017275667766075706
109694,0.01087487024641496
109695,0.010853652753844215
109696,0.0030727849134579033
109697,0.0064558824306935585
109698,0.0013040266169442793
109699,0.0019715746891619344
109700,0.015400213876344637
109701,0.003997940503673411
109702,0.019965865264467808
109703,0.04727657985662613
109704,0.04755242837495681
109705,0.006154412342390874
109706,0.044028340155255044
109707,0.0023234680510621246
109708,0.008492183472960926
109709,0.00696978903452571
109710,0.009316360667237551
109711,0.026947781826535348
109712,0.007036849413561554
109713,0.007391636077821059
109714,0.01820632288210492
109715,0.013290082042202556
109716,0.006604015743775132
109717,0.032205557259479614
109718,0.019079426697319407
109719,0.1514731630697134
109720,0.004714097331667919
109721,0.007557370499108568
109722,0.011014868324572224
109723,0.07907324172129948
109724,0.0033471352218016753
109725,0.023891006325472124
109726,0.07178636867412544
109727,0.0327394689444505
109728,0.004380047240657603
109729,0.0697466938563902
109730,0.0062138905558696556
109731,0.007755688654116592
109732,0.012306578678878006
109733,0.06560808398788484
109734,0.006273346547337796
109735,0.03577691860357694
109736,0.006631954822271877
109737,0.0031769849063950605
109738,0.011511563559196275
109739,0.015178064782193412
109740,0.003911918197315244
109741,0.019979551738152405
109742,0.02925318183198248
109743,0.006356680432829985
109744,0.008726834501810443
109745,0.011943547806934275
109746,0.042941066902315944
109747,0.005244781163749323
109748,0.0025445075410477167
109749,0.012707741274769039
109750,0.05884083258544213
109751,0.003860666116442593
109752,0.03878218603373408
109753,0.0037650530791965976
109754,0.004563210840655559
109755,0.01609486696576333
109756,0.01715196803769016
109757,0.02321297168288208
109758,0.003858086153512468
109759,0.008309870817817562
109760,0.05777223708269992
109761,0.0036137594816983776
109762,0.0022703385360770927
109763,0.001446561131748009
109764,0.019537939941323967
109765,0.0013374919989915586
109766,0.0031428833051839176
109767,0.12340120690263101
109768,0.008680403941336703
109769,0.04711001420132366
109770,0.00917625675422936
109771,0.019995256079928865
109772,0.026678185730996944
109773,0.005721253900725641
109774,0.006940348114190845
109775,0.014493708271866112
109776,0.008803305818751363
109777,0.016682241061418204
109778,0.01428201463882987
109779,0.0015146566214255034
109780,0.0034198806923176404
109781,0.0017590264890090786
109782,0.008338540813364992
109783,0.051060113974713175
109784,0.0014220459079880851
109785,0.003749901050673921
109786,0.06668324577399043
109787,0.11476364099266531
109788,0.03656144541530468
109789,0.0016023291518759263
109790,0.04498621527831552
109791,0.07359016719539685
109792,0.007303032344456461
109793,0.02460716069214748
109794,0.03857066532322532
109795,0.024848327141176595
109796,0.004346708664970597
109797,0.0011971644488604088
109798,0.003526468851754582
109799,0.0037673215823222856
109800,0.027250220976660793
109801,0.013070148520990876
109802,0.11744629160270972
109803,0.005642829336038536
109804,0.044013400625850005
109805,0.003126671397613967
109806,0.022410019706087574
109807,0.0012824509094335893
109808,0.02375349267056311
109809,0.002244009192527234
109810,0.0026249357465851554
109811,0.003063117214154126
109812,0.0020332423759285914
109813,0.004850043907442593
109814,0.004971456203120962
109815,0.0037089382931225247
109816,0.021280622526065728
109817,0.0027917075484986042
109818,0.014998030514486251
109819,0.007743361020271297
109820,0.023380293174725997
109821,0.002614163419920319
109822,0.0033790882865091963
109823,0.013171862023834678
109824,0.048080464437787906
109825,0.02209369680447306
109826,0.010980844924531481
109827,0.017345690192338108
109828,0.008577690344424786
109829,0.018925701491648843
109830,0.011830247265522297
109831,0.012168609423781732
109832,0.005732181422587865
109833,0.0028953718370619604
109834,0.06488286304881549
109835,0.005469331211394014
109836,0.019898347142259964
109837,0.0031462144800677373
109838,0.006133142485819096
109839,0.042388947349219476
109840,0.033085392819284305
109841,0.009633870607209771
109842,0.007202081431121055
109843,0.0016455268670506947
109844,0.0030023243098875833
109845,0.0043245552374018975
109846,0.002359146283261079
109847,0.002489073846058132
109848,0.05141494539441561
109849,0.01996926139544954
109850,0.010162689467983902
109851,0.02416051521604095
109852,0.007359363797859619
109853,0.0017297486842854537
109854,0.0021769070865383057
109855,0.00695808889483217
109856,0.0014465818347744073
109857,0.027977905378458304
109858,0.00274492576998827
109859,0.010772434138589002
109860,0.02243760199669173
109861,0.0013810929081120218
109862,0.0051212016573544145
109863,0.005512897094929156
109864,0.0044298742548765715
109865,0.017125321484539897
109866,0.037184588931980775
109867,0.004685812930359565
109868,0.03715037590828317
109869,0.017235018923523453
109870,0.01640364074149773
109871,0.020338782222908455
